Block 824: CRC=273, LRC=194
Block 825: CRC=351, LRC=475
Block 826: CRC=14, LRC=357
Block 827: CRC=87, LRC=42
Block 828: CRC=443, LRC=472
Block 829: CRC=502, LRC=137
Block 830: CRC=327, LRC=465
Block 831: CRC=206, LRC=224
Block 832: CRC=61, LRC=415
Block 833: CRC=502, LRC=419
Block 834: CRC=321, LRC=8
Block 835: CRC=460, LRC=370
Block 836: CRC=81, LRC=499
Block 837: CRC=203, LRC=295
Block 838: CRC=309, LRC=28
Block 839: CRC=364, LRC=67
Block 840: CRC=104, LRC=370
Block 841: CRC=52, LRC=457
Block 842: CRC=336, LRC=419
Block 843: CRC=47, LRC=47
Block 844: CRC=214, LRC=247
Block 845: CRC=471, LRC=328
Block 846: CRC=491, LRC=97
Block 847: CRC=87, LRC=181
Block 848: CRC=182, LRC=370
Block 849: CRC=194, LRC=236
Block 850: CRC=508, LRC=224
Block 851: CRC=67, LRC=283
Block 852: CRC=355, LRC=256
Block 853: CRC=285, LRC=42
Block 854: CRC=131, LRC=69
Block 855: CRC=179, LRC=301
Block 856: CRC=302, LRC=61
Block 857: CRC=133, LRC=499
Block 858: CRC=301, LRC=301
Block 859: CRC=56, LRC=191
Block 860: CRC=38, LRC=182
Block 861: CRC=369, LRC=67
Block 862: CRC=223, LRC=274
Block 863: CRC=334, LRC=118
Block 864: CRC=104, LRC=331
Block 865: CRC=331, LRC=268
Block 866: CRC=496, LRC=73
Block 867: CRC=127, LRC=158
Block 868: CRC=506, LRC=251
Block 869: CRC=333, LRC=436
Block 870: CRC=445, LRC=422
Block 871: CRC=381, LRC=208
Block 872: CRC=239, LRC=199
Block 873: CRC=242, LRC=134
Block 874: CRC=50, LRC=406
Block 875: CRC=491, LRC=1
Block 876: CRC=336, LRC=352
Block 877: CRC=94, LRC=44
Block 878: CRC=52, LRC=206
Block 879: CRC=145, LRC=475
Block 880: CRC=162, LRC=416
Block 881: CRC=104, LRC=274
Block 882: CRC=137, LRC=148
Block 883: CRC=425, LRC=434
Block 884: CRC=376, LRC=406
Block 885: CRC=121, LRC=251
Block 886: CRC=316, LRC=313
Block 887: CRC=475, LRC=186
Block 888: CRC=345, LRC=47
Block 889: CRC=62, LRC=164
Block 890: CRC=146, LRC=251
Block 891: CRC=151, LRC=333
Block 892: CRC=279, LRC=296
Block 893: CRC=230, LRC=443
Block 894: CRC=49, LRC=431
Block 895: CRC=475, LRC=482
Block 896: CRC=285, LRC=482
Block 897: CRC=35, LRC=458
Block 898: CRC=370, LRC=266
Block 899: CRC=425, LRC=203
Block 900: CRC=73, LRC=446
Block 901: CRC=289, LRC=428
Block 902: CRC=296, LRC=41
Block 903: CRC=143, LRC=280
Block 904: CRC=443, LRC=4
Block 905: CRC=167, LRC=104
Block 906: CRC=348, LRC=146
Block 907: CRC=28, LRC=127
Block 908: CRC=11, LRC=289
Block 909: CRC=112, LRC=478
Block 910: CRC=506, LRC=415
Block 911: CRC=484, LRC=336
Block 912: CRC=367, LRC=457
Block 913: CRC=370, LRC=128
Block 914: CRC=416, LRC=76
Block 915: CRC=7, LRC=140
Block 916: CRC=236, LRC=148
Block 917: CRC=205, LRC=488
Block 918: CRC=268, LRC=434
Block 919: CRC=205, LRC=217
Block 920: CRC=79, LRC=375
Block 921: CRC=321, LRC=31
Block 922: CRC=211, LRC=364
Block 923: CRC=193, LRC=73
Block 924: CRC=52, LRC=273
Block 925: CRC=434, LRC=151
Block 926: CRC=233, LRC=422
Block 927: CRC=25, LRC=304
Block 928: CRC=11, LRC=37
Block 929: CRC=443, LRC=511
Block 930: CRC=502, LRC=37
Block 931: CRC=82, LRC=439
Block 932: CRC=173, LRC=2
Block 933: CRC=171, LRC=327
Block 934: CRC=445, LRC=403
Block 935: CRC=367, LRC=38
Block 936: CRC=155, LRC=357
Block 937: CRC=4, LRC=211
Block 938: CRC=328, LRC=16
Block 939: CRC=67, LRC=351
Block 940: CRC=405, LRC=25
Block 941: CRC=19, LRC=91
Block 942: CRC=8, LRC=376
Block 943: CRC=206, LRC=117
Block 944: CRC=370, LRC=186
Block 945: CRC=110, LRC=262
Block 946: CRC=406, LRC=91
Block 947: CRC=451, LRC=26
Block 948: CRC=200, LRC=22
Block 949: CRC=445, LRC=244
Block 950: CRC=93, LRC=416
Block 951: CRC=124, LRC=97
Block 952: CRC=265, LRC=140
Block 953: CRC=134, LRC=279
Block 954: CRC=98, LRC=42
Block 955: CRC=406, LRC=493
Block 956: CRC=304, LRC=434
Block 957: CRC=110, LRC=185
Block 958: CRC=426, LRC=97
Block 959: CRC=321, LRC=25
Block 960: CRC=351, LRC=280
Block 961: CRC=296, LRC=8
Block 962: CRC=22, LRC=157
Block 963: CRC=295, LRC=62
Block 964: CRC=319, LRC=262
Block 965: CRC=16, LRC=64
Block 966: CRC=501, LRC=491
Block 967: CRC=185, LRC=16
Block 968: CRC=296, LRC=358
Block 969: CRC=392, LRC=493
Block 970: CRC=62, LRC=247
Block 971: CRC=100, LRC=234
Block 972: CRC=112, LRC=31
Block 973: CRC=367, LRC=331
Block 974: CRC=261, LRC=472
Block 975: CRC=171, LRC=200
Block 976: CRC=472, LRC=268
Block 977: CRC=388, LRC=422
Block 978: CRC=37, LRC=64
Block 979: CRC=352, LRC=451
Block 980: CRC=37, LRC=109
Block 981: CRC=463, LRC=302
Block 982: CRC=419, LRC=436
Block 983: CRC=400, LRC=333
Block 984: CRC=220, LRC=124
Block 985: CRC=186, LRC=233
Block 986: CRC=440, LRC=286
Block 987: CRC=304, LRC=309
Block 988: CRC=199, LRC=205
Block 989: CRC=76, LRC=81
Block 990: CRC=304, LRC=451
Block 991: CRC=256, LRC=346
Block 992: CRC=341, LRC=181
Block 993: CRC=131, LRC=398
Block 994: CRC=341, LRC=224
Block 995: CRC=280, LRC=428
Block 996: CRC=155, LRC=244
Block 997: CRC=358, LRC=196
Block 998: CRC=173, LRC=409
Block 999: CRC=121, LRC=214
Block 1000: CRC=265, LRC=422
Block 1001: CRC=38, LRC=186
Block 1002: CRC=230, LRC=104
Block 1003: CRC=280, LRC=220
Block 1004: CRC=220, LRC=511
Block 1005: CRC=13, LRC=440
Block 1006: CRC=382, LRC=385
Block 1007: CRC=283, LRC=2
Block 1008: CRC=94, LRC=82
Block 1009: CRC=74, LRC=458
Block 1010: CRC=410, LRC=11
Block 1011: CRC=55, LRC=236
Block 1012: CRC=143, LRC=124
Block 1013: CRC=41, LRC=19
Block 1014: CRC=98, LRC=31
Block 1015: CRC=109, LRC=174
Block 1016: CRC=391, LRC=242
Block 1017: CRC=133, LRC=491
Block 1018: CRC=191, LRC=372
Block 1019: CRC=328, LRC=304
Block 1020: CRC=493, LRC=488
Block 1021: CRC=61, LRC=254
Block 1022: CRC=370, LRC=274
Block 1023: CRC=158, LRC=242
Block 1024: CRC=290, LRC=443
Block 1025: CRC=421, LRC=482
Block 1026: CRC=248, LRC=70
Block 1027: CRC=296, LRC=279
Block 1028: CRC=137, LRC=234
Block 1029: CRC=158, LRC=133
Block 1030: CRC=19, LRC=124
Block 1031: CRC=239, LRC=236
Block 1032: CRC=118, LRC=98
Block 1033: CRC=348, LRC=35
Block 1034: CRC=475, LRC=242
Block 1035: CRC=506, LRC=324
Block 1036: CRC=88, LRC=493
Block 1037: CRC=313, LRC=47
Block 1038: CRC=465, LRC=465
Block 1039: CRC=451, LRC=109
Block 1040: CRC=146, LRC=290
Block 1041: CRC=31, LRC=445
Block 1042: CRC=22, LRC=296
Block 1043: CRC=457, LRC=41
Block 1044: CRC=37, LRC=292
Block 1045: CRC=331, LRC=316
Block 1046: CRC=186, LRC=241
Block 1047: CRC=55, LRC=70
Block 1048: CRC=188, LRC=176
Block 1049: CRC=463, LRC=206
Block 1050: CRC=379, LRC=379
Block 1051: CRC=274, LRC=327
Block 1052: CRC=382, LRC=484
Block 1053: CRC=339, LRC=405
Block 1054: CRC=472, LRC=422
Block 1055: CRC=13, LRC=87
Block 1056: CRC=448, LRC=321
Block 1057: CRC=128, LRC=38
Block 1058: CRC=482, LRC=327
Block 1059: CRC=397, LRC=334
Block 1060: CRC=316, LRC=398
Block 1061: CRC=391, LRC=339
Block 1062: CRC=351, LRC=280
Block 1063: CRC=314, LRC=398
Block 1064: CRC=244, LRC=140
Block 1065: CRC=454, LRC=403
Block 1066: CRC=191, LRC=52
Block 1067: CRC=162, LRC=217
Block 1068: CRC=319, LRC=400
Block 1069: CRC=328, LRC=358
Block 1070: CRC=274, LRC=319
Block 1071: CRC=44, LRC=158
Block 1072: CRC=84, LRC=21
Block 1073: CRC=145, LRC=22
Block 1074: CRC=403, LRC=8
Block 1075: CRC=299, LRC=62
Block 1076: CRC=103, LRC=487
Block 1077: CRC=268, LRC=345
Block 1078: CRC=203, LRC=463
Block 1079: CRC=14, LRC=4
Block 1080: CRC=331, LRC=304
Block 1081: CRC=82, LRC=362
Block 1082: CRC=386, LRC=388
Block 1083: CRC=382, LRC=56
Block 1084: CRC=94, LRC=262
Block 1085: CRC=176, LRC=361
Block 1086: CRC=445, LRC=185
Block 1087: CRC=362, LRC=213
Block 1088: CRC=412, LRC=295
Block 1089: CRC=273, LRC=41
Block 1090: CRC=193, LRC=484
Block 1091: CRC=194, LRC=436
Block 1092: CRC=491, LRC=299
Block 1093: CRC=448, LRC=431
Block 1094: CRC=386, LRC=218
Block 1095: CRC=448, LRC=21
Block 1096: CRC=11, LRC=25
Block 1097: CRC=403, LRC=375
Block 1098: CRC=388, LRC=496
Block 1099: CRC=239, LRC=98
Block 1100: CRC=224, LRC=296
Block 1101: CRC=493, LRC=286
Block 1102: CRC=7, LRC=218
Block 1103: CRC=84, LRC=56
Block 1104: CRC=121, LRC=70
Block 1105: CRC=310, LRC=265
Block 1106: CRC=247, LRC=382
Block 1107: CRC=2, LRC=31
Block 1108: CRC=268, LRC=268
Block 1109: CRC=138, LRC=327
Block 1110: CRC=133, LRC=122
Block 1111: CRC=256, LRC=484
Block 1112: CRC=211, LRC=379
Block 1113: CRC=234, LRC=220
Block 1114: CRC=4, LRC=69
Block 1115: CRC=158, LRC=122
Block 1116: CRC=87, LRC=13
Block 1117: CRC=314, LRC=292
Block 1118: CRC=124, LRC=69
Block 1119: CRC=239, LRC=213
Block 1120: CRC=426, LRC=400
Block 1121: CRC=487, LRC=385
Block 1122: CRC=2, LRC=239
Block 1123: CRC=448, LRC=361
Block 1124: CRC=140, LRC=200
Block 1125: CRC=468, LRC=310
Block 1126: CRC=151, LRC=133
Block 1127: CRC=316, LRC=436
Block 1128: CRC=223, LRC=334
Block 1129: CRC=124, LRC=146
Block 1130: CRC=327, LRC=506
Block 1131: CRC=494, LRC=341
Block 1132: CRC=118, LRC=52
Block 1133: CRC=115, LRC=44
Block 1134: CRC=146, LRC=138
Block 1135: CRC=406, LRC=397
Block 1136: CRC=494, LRC=445
Block 1137: CRC=16, LRC=171
Block 1138: CRC=259, LRC=484
Block 1139: CRC=35, LRC=88
Block 1140: CRC=234, LRC=74
Block 1141: CRC=310, LRC=501
Block 1142: CRC=35, LRC=217
Block 1143: CRC=254, LRC=22
Block 1144: CRC=109, LRC=137
Block 1145: CRC=301, LRC=256
Block 1146: CRC=261, LRC=502
Block 1147: CRC=261, LRC=273
Block 1148: CRC=82, LRC=98
Block 1149: CRC=14, LRC=19
Block 1150: CRC=7, LRC=67
Block 1151: CRC=273, LRC=416
Block 1152: CRC=283, LRC=511
Block 1153: CRC=134, LRC=50
Block 1154: CRC=152, LRC=73
Block 1155: CRC=93, LRC=49
Block 1156: CRC=31, LRC=122
Block 1157: CRC=185, LRC=109
Block 1158: CRC=346, LRC=307
Block 1159: CRC=140, LRC=171
Block 1160: CRC=64, LRC=199
Block 1161: CRC=471, LRC=487
Block 1162: CRC=26, LRC=168
Block 1163: CRC=76, LRC=22
Block 1164: CRC=316, LRC=268
Block 1165: CRC=218, LRC=28
Block 1166: CRC=324, LRC=488
Block 1167: CRC=484, LRC=299
Block 1168: CRC=44, LRC=194
Block 1169: CRC=289, LRC=398
Block 1170: CRC=1, LRC=70
Block 1171: CRC=351, LRC=355
Block 1172: CRC=271, LRC=299
Block 1173: CRC=355, LRC=382
Block 1174: CRC=339, LRC=482
Block 1175: CRC=152, LRC=4
Block 1176: CRC=69, LRC=128
Block 1177: CRC=217, LRC=241
Block 1178: CRC=310, LRC=398
Block 1179: CRC=445, LRC=357
Block 1180: CRC=259, LRC=370
Block 1181: CRC=309, LRC=283
Block 1182: CRC=146, LRC=248
Block 1183: CRC=79, LRC=109
Block 1184: CRC=478, LRC=395
Block 1185: CRC=200, LRC=176
Block 1186: CRC=152, LRC=227
Block 1187: CRC=205, LRC=127
Block 1188: CRC=121, LRC=84
Block 1189: CRC=328, LRC=355
Block 1190: CRC=446, LRC=409
Block 1191: CRC=482, LRC=322
Block 1192: CRC=410, LRC=265
Block 1193: CRC=133, LRC=59
Block 1194: CRC=87, LRC=84
Block 1195: CRC=398, LRC=292
Block 1196: CRC=322, LRC=425
Block 1197: CRC=87, LRC=13
Block 1198: CRC=381, LRC=472
Block 1199: CRC=379, LRC=505
Block 1200: CRC=79, LRC=107
Block 1201: CRC=382, LRC=491
Block 1202: CRC=454, LRC=431
Block 1203: CRC=446, LRC=491
Block 1204: CRC=91, LRC=44
Block 1205: CRC=453, LRC=386
Block 1206: CRC=200, LRC=161
Block 1207: CRC=229, LRC=82
Block 1208: CRC=457, LRC=482
Block 1209: CRC=484, LRC=409
Block 1210: CRC=422, LRC=458
Block 1211: CRC=138, LRC=314
Block 1212: CRC=451, LRC=379
Block 1213: CRC=324, LRC=152
Block 1214: CRC=140, LRC=262
Block 1215: CRC=295, LRC=358
Block 1216: CRC=310, LRC=502
Block 1217: CRC=304, LRC=348
Block 1218: CRC=276, LRC=392
Block 1219: CRC=392, LRC=428
Block 1220: CRC=223, LRC=193
Block 1221: CRC=52, LRC=88
Block 1222: CRC=511, LRC=463
Block 1223: CRC=164, LRC=61
Block 1224: CRC=148, LRC=28
Block 1225: CRC=477, LRC=392
Block 1226: CRC=88, LRC=203
Block 1227: CRC=138, LRC=176
Block 1228: CRC=64, LRC=26
Block 1229: CRC=319, LRC=352
Block 1230: CRC=26, LRC=21
Block 1231: CRC=333, LRC=491
Block 1232: CRC=388, LRC=322
Block 1233: CRC=261, LRC=296
Block 1234: CRC=47, LRC=224
Block 1235: CRC=191, LRC=59
Block 1236: CRC=69, LRC=247
Block 1237: CRC=415, LRC=499
Block 1238: CRC=433, LRC=286
Block 1239: CRC=431, LRC=364
Block 1240: CRC=381, LRC=431
Block 1241: CRC=121, LRC=361
Block 1242: CRC=409, LRC=493
Block 1243: CRC=501, LRC=397
Block 1244: CRC=395, LRC=446
Block 1245: CRC=164, LRC=322
Block 1246: CRC=391, LRC=440
Block 1247: CRC=307, LRC=307
Block 1248: CRC=406, LRC=128
Block 1249: CRC=493, LRC=286
Block 1250: CRC=448, LRC=463
Block 1251: CRC=47, LRC=47
Block 1252: CRC=229, LRC=157
Block 1253: CRC=41, LRC=475
Block 1254: CRC=38, LRC=493
Block 1255: CRC=191, LRC=152
Block 1256: CRC=348, LRC=302
Block 1257: CRC=436, LRC=262
Block 1258: CRC=230, LRC=155
Block 1259: CRC=285, LRC=273
Block 1260: CRC=16, LRC=69
Block 1261: CRC=16, LRC=233
Block 1262: CRC=397, LRC=397
Block 1263: CRC=194, LRC=194
Block 1264: CRC=484, LRC=488
Block 1265: CRC=47, LRC=47
Block 1266: CRC=47, LRC=47
Block 1267: CRC=47, LRC=47
Block 1268: CRC=47, LRC=47
Block 1269: CRC=47, LRC=47
Block 1270: CRC=47, LRC=47
Block 1271: CRC=1, LRC=100
Block 1272: CRC=316, LRC=88
Block 1273: CRC=94, LRC=118
Block 1274: CRC=324, LRC=321
Block 1275: CRC=41, LRC=174
Block 1276: CRC=162, LRC=395
Block 1277: CRC=11, LRC=121
Block 1278: CRC=296, LRC=421
Block 1279: CRC=251, LRC=179
Block 1280: CRC=392, LRC=511
Block 1281: CRC=248, LRC=55
Block 1282: CRC=4, LRC=185
Block 1283: CRC=203, LRC=179
Block 1284: CRC=67, LRC=161
Block 1285: CRC=372, LRC=348
Block 1286: CRC=162, LRC=19
Block 1287: CRC=301, LRC=375
Block 1288: CRC=324, LRC=262
Block 1289: CRC=395, LRC=381
Block 1290: CRC=481, LRC=484
Block 1291: CRC=112, LRC=152
Block 1292: CRC=179, LRC=16
Block 1293: CRC=397, LRC=341
Block 1294: CRC=194, LRC=118
Block 1295: CRC=67, LRC=206
Block 1296: CRC=351, LRC=283
Block 1297: CRC=511, LRC=274
Block 1298: CRC=481, LRC=276
Block 1299: CRC=327, LRC=279
Block 1300: CRC=416, LRC=309
Block 1301: CRC=436, LRC=478
Block 1302: CRC=341, LRC=296
Block 1303: CRC=409, LRC=313
Block 1304: CRC=496, LRC=348
Block 1305: CRC=334, LRC=463
Block 1306: CRC=471, LRC=295
Block 1307: CRC=19, LRC=94
Block 1308: CRC=372, LRC=491
Block 1309: CRC=14, LRC=242
Block 1310: CRC=319, LRC=84
Block 1311: CRC=14, LRC=7
Block 1312: CRC=151, LRC=333
Block 1313: CRC=436, LRC=451
Block 1314: CRC=341, LRC=271
Block 1315: CRC=345, LRC=446
Block 1316: CRC=482, LRC=457
Block 1317: CRC=370, LRC=321
Block 1318: CRC=415, LRC=262
Block 1319: CRC=49, LRC=94
Block 1320: CRC=445, LRC=266
Block 1321: CRC=472, LRC=482
Block 1322: CRC=419, LRC=296
Block 1323: CRC=412, LRC=299
Block 1324: CRC=146, LRC=296
Block 1325: CRC=341, LRC=412
Block 1326: CRC=331, LRC=16
Block 1327: CRC=478, LRC=376
Block 1328: CRC=254, LRC=124
Block 1329: CRC=508, LRC=266
Block 1330: CRC=117, LRC=25
Block 1331: CRC=211, LRC=314
Block 1332: CRC=93, LRC=173
Block 1333: CRC=328, LRC=405
Block 1334: CRC=117, LRC=406
Block 1335: CRC=265, LRC=493
Block 1336: CRC=327, LRC=346
Block 1337: CRC=319, LRC=59
Block 1338: CRC=276, LRC=289
Block 1339: CRC=508, LRC=409
Block 1340: CRC=361, LRC=361
Block 1341: CRC=138, LRC=121
Block 1342: CRC=203, LRC=453
Block 1343: CRC=341, LRC=431
Block 1344: CRC=59, LRC=62
Block 1345: CRC=487, LRC=279
Block 1346: CRC=274, LRC=93
Block 1347: CRC=61, LRC=421
Block 1348: CRC=214, LRC=466
Block 1349: CRC=218, LRC=110
Block 1350: CRC=122, LRC=361
Block 1351: CRC=161, LRC=446
Block 1352: CRC=104, LRC=443
Block 1353: CRC=79, LRC=400
Block 1354: CRC=93, LRC=176
Block 1355: CRC=124, LRC=248
Block 1356: CRC=31, LRC=502
Block 1357: CRC=107, LRC=97
Block 1358: CRC=74, LRC=47
Block 1359: CRC=55, LRC=302
Block 1360: CRC=494, LRC=478
Block 1361: CRC=26, LRC=426
Block 1362: CRC=28, LRC=400
Block 1363: CRC=21, LRC=331
Block 1364: CRC=217, LRC=164
Block 1365: CRC=334, LRC=496
Block 1366: CRC=379, LRC=370
Block 1367: CRC=61, LRC=61
Block 1368: CRC=61, LRC=361
Block 1369: CRC=11, LRC=381
Block 1370: CRC=47, LRC=327
Block 1371: CRC=448, LRC=4
Block 1372: CRC=313, LRC=333
Block 1373: CRC=4, LRC=203
Block 1374: CRC=439, LRC=477
Block 1375: CRC=91, LRC=251
Block 1376: CRC=431, LRC=26
Block 1377: CRC=124, LRC=339
Block 1378: CRC=233, LRC=367
Block 1379: CRC=67, LRC=276
Block 1380: CRC=351, LRC=121
Block 1381: CRC=491, LRC=158
Block 1382: CRC=446, LRC=439
Block 1383: CRC=61, LRC=301
Block 1384: CRC=41, LRC=44
Block 1385: CRC=395, LRC=307
Block 1386: CRC=176, LRC=229
Block 1387: CRC=499, LRC=55
Block 1388: CRC=2, LRC=259
Block 1389: CRC=79, LRC=392
Block 1390: CRC=261, LRC=274
Block 1391: CRC=242, LRC=494
Block 1392: CRC=488, LRC=229
Block 1393: CRC=381, LRC=47
Block 1394: CRC=211, LRC=443
Block 1395: CRC=362, LRC=185
Block 1396: CRC=259, LRC=286
Block 1397: CRC=328, LRC=185
Block 1398: CRC=481, LRC=268
Block 1399: CRC=375, LRC=176
Block 1400: CRC=285, LRC=87
Block 1401: CRC=79, LRC=79
Block 1402: CRC=253, LRC=87
Block 1403: CRC=67, LRC=256
Block 1404: CRC=35, LRC=433
Block 1405: CRC=133, LRC=372
Block 1406: CRC=313, LRC=98
Block 1407: CRC=50, LRC=227
Block 1408: CRC=213, LRC=143
Block 1409: CRC=508, LRC=319
Block 1410: CRC=331, LRC=506
Block 1411: CRC=164, LRC=100
Block 1412: CRC=403, LRC=499
Block 1413: CRC=181, LRC=433
Block 1414: CRC=482, LRC=121
Block 1415: CRC=431, LRC=392
Block 1416: CRC=416, LRC=110
Block 1417: CRC=234, LRC=379
Block 1418: CRC=143, LRC=276
Block 1419: CRC=496, LRC=50
Block 1420: CRC=301, LRC=42
Block 1421: CRC=251, LRC=434
Block 1422: CRC=361, LRC=304
Block 1423: CRC=436, LRC=501
Block 1424: CRC=137, LRC=7
Block 1425: CRC=35, LRC=421
Block 1426: CRC=475, LRC=199
Block 1427: CRC=146, LRC=477
Block 1428: CRC=179, LRC=148
Block 1429: CRC=431, LRC=488
Block 1430: CRC=478, LRC=224
Block 1431: CRC=244, LRC=151
Block 1432: CRC=273, LRC=285
Block 1433: CRC=364, LRC=76
Block 1434: CRC=309, LRC=161
Block 1435: CRC=280, LRC=191
Block 1436: CRC=94, LRC=274
Block 1437: CRC=422, LRC=316
Block 1438: CRC=403, LRC=262
Block 1439: CRC=309, LRC=220
Block 1440: CRC=451, LRC=265
Block 1441: CRC=271, LRC=345
Block 1442: CRC=134, LRC=217
Block 1443: CRC=28, LRC=446
Block 1444: CRC=395, LRC=186
Block 1445: CRC=230, LRC=213
Block 1446: CRC=152, LRC=32
Block 1447: CRC=265, LRC=375
Block 1448: CRC=220, LRC=122
Block 1449: CRC=134, LRC=188
Block 1450: CRC=421, LRC=508
Block 1451: CRC=339, LRC=247
Block 1452: CRC=364, LRC=364
Block 1453: CRC=205, LRC=107
Block 1454: CRC=403, LRC=304
Block 1455: CRC=117, LRC=35
Block 1456: CRC=506, LRC=82
Block 1457: CRC=241, LRC=446
Block 1458: CRC=37, LRC=273
Block 1459: CRC=370, LRC=254
Block 1460: CRC=499, LRC=11
Block 1461: CRC=47, LRC=478
Block 1462: CRC=322, LRC=69
Block 1463: CRC=370, LRC=87
Block 1464: CRC=229, LRC=193
Block 1465: CRC=188, LRC=484
Block 1466: CRC=381, LRC=218
Block 1467: CRC=248, LRC=406
Block 1468: CRC=140, LRC=127
Block 1469: CRC=179, LRC=251
Block 1470: CRC=173, LRC=367
Block 1471: CRC=397, LRC=367
Block 1472: CRC=157, LRC=82
Block 1473: CRC=115, LRC=69
Block 1474: CRC=501, LRC=482
Block 1475: CRC=422, LRC=334
Block 1476: CRC=478, LRC=309
Block 1477: CRC=346, LRC=127
Block 1478: CRC=468, LRC=370
Block 1479: CRC=472, LRC=307
Block 1480: CRC=253, LRC=233
Block 1481: CRC=499, LRC=44
Block 1482: CRC=70, LRC=409
Block 1483: CRC=37, LRC=28
Block 1484: CRC=52, LRC=1
Block 1485: CRC=91, LRC=310
Block 1486: CRC=227, LRC=302
Block 1487: CRC=314, LRC=158
Block 1488: CRC=32, LRC=251
Block 1489: CRC=292, LRC=253
Block 1490: CRC=463, LRC=8
Block 1491: CRC=372, LRC=127
Block 1492: CRC=445, LRC=463
Block 1493: CRC=341, LRC=59
Block 1494: CRC=425, LRC=217
Block 1495: CRC=100, LRC=324
Block 1496: CRC=217, LRC=386
Block 1497: CRC=415, LRC=107
Block 1498: CRC=118, LRC=194
Block 1499: CRC=133, LRC=70
Block 1500: CRC=47, LRC=47
Block 1501: CRC=47, LRC=47
Block 1502: CRC=118, LRC=410
Block 1503: CRC=251, LRC=379
Block 1504: CRC=309, LRC=342
Block 1505: CRC=82, LRC=191
Block 1506: CRC=52, LRC=491
Block 1507: CRC=426, LRC=143
Block 1508: CRC=310, LRC=466
Block 1509: CRC=131, LRC=67
Block 1510: CRC=13, LRC=79
Block 1511: CRC=496, LRC=292
Block 1512: CRC=313, LRC=244
Block 1513: CRC=496, LRC=446
Block 1514: CRC=457, LRC=230
Block 1515: CRC=361, LRC=478
Block 1516: CRC=488, LRC=425
Block 1517: CRC=67, LRC=194
Block 1518: CRC=440, LRC=436
Block 1519: CRC=117, LRC=121
Block 1520: CRC=143, LRC=110
Block 1521: CRC=314, LRC=295
Block 1522: CRC=229, LRC=224
Block 1523: CRC=157, LRC=342
Block 1524: CRC=121, LRC=239
Block 1525: CRC=2, LRC=81
Block 1526: CRC=13, LRC=112
Block 1527: CRC=52, LRC=82
Block 1528: CRC=327, LRC=256
Block 1529: CRC=193, LRC=234
Block 1530: CRC=342, LRC=367
Block 1531: CRC=331, LRC=339
Block 1532: CRC=381, LRC=379
Block 1533: CRC=50, LRC=182
Block 1534: CRC=55, LRC=52
Block 1535: CRC=454, LRC=488
Block 1536: CRC=301, LRC=285
Block 1537: CRC=376, LRC=376
Block 1538: CRC=506, LRC=494
Block 1539: CRC=403, LRC=342
Block 1540: CRC=127, LRC=121
Block 1541: CRC=233, LRC=233
Block 1542: CRC=87, LRC=73
Block 1543: CRC=481, LRC=433
Block 1544: CRC=463, LRC=395
Block 1545: CRC=322, LRC=369
Block 1546: CRC=488, LRC=453
Block 1547: CRC=375, LRC=364
Block 1548: CRC=181, LRC=148
Block 1549: CRC=98, LRC=21
Block 1550: CRC=348, LRC=351
Block 1551: CRC=79, LRC=19
Block 1552: CRC=32, LRC=55
Block 1553: CRC=477, LRC=506
Block 1554: CRC=481, LRC=484
Block 1555: CRC=179, LRC=247
Block 1556: CRC=295, LRC=286
Block 1557: CRC=35, LRC=21
Block 1558: CRC=468, LRC=466
Block 1559: CRC=491, LRC=506
Block 1560: CRC=251, LRC=230
Block 1561: CRC=443, LRC=440
Block 1562: CRC=334, LRC=346
Block 1563: CRC=254, LRC=242
Block 1564: CRC=47, LRC=47
Block 1565: CRC=218, LRC=52
Block 1566: CRC=188, LRC=28
Block 1567: CRC=133, LRC=176
Block 1568: CRC=457, LRC=501
Block 1569: CRC=403, LRC=140
Block 1570: CRC=445, LRC=261
Block 1571: CRC=41, LRC=61
Block 1572: CRC=93, LRC=117
Block 1573: CRC=307, LRC=451
Block 1574: CRC=341, LRC=339
Block 1575: CRC=181, LRC=179
Block 1576: CRC=351, LRC=419
Block 1577: CRC=372, LRC=355
Block 1578: CRC=67, LRC=145
Block 1579: CRC=501, LRC=491
Block 1580: CRC=7, LRC=211
Block 1581: CRC=412, LRC=395
Block 1582: CRC=501, LRC=511
Block 1583: CRC=206, LRC=224
Block 1584: CRC=273, LRC=259
Block 1585: CRC=436, LRC=412
Block 1586: CRC=336, LRC=395
Block 1587: CRC=321, LRC=358
Block 1588: CRC=496, LRC=292
Block 1589: CRC=405, LRC=398
Block 1590: CRC=391, LRC=361
Block 1591: CRC=112, LRC=100
Block 1592: CRC=370, LRC=355
Block 1593: CRC=361, LRC=382
Block 1594: CRC=256, LRC=299
Block 1595: CRC=161, LRC=64
Block 1596: CRC=274, LRC=262
Block 1597: CRC=151, LRC=167
Block 1598: CRC=454, LRC=309
Block 1599: CRC=304, LRC=290
Block 1600: CRC=145, LRC=81
Block 1601: CRC=64, LRC=182
Block 1602: CRC=364, LRC=392
Block 1603: CRC=482, LRC=279
Block 1604: CRC=82, LRC=171
Block 1605: CRC=213, LRC=253
Block 1606: CRC=355, LRC=425
Block 1607: CRC=328, LRC=426
Block 1608: CRC=117, LRC=64
Block 1609: CRC=25, LRC=205
Block 1610: CRC=386, LRC=327
